"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"21387","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",6,3394.525,4281.50625,5168.4875,980.06,1.27543211640104
"21388","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",7,5168.4875,6473.2625,7778.0375,1114.76,1.12131759302451
"21389","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",8,7778.0375,9697.3875,11616.7375,1052.38,1.1877838803474
"21390","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",9,11616.7375,14440.11875,17263.5,1238.31,1.00944028555047
"21391","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",10,17263.5,21416.8125,25570.125,1804.78,0.692605192876694
"21392","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",11,25570.125,31679.6875,37789.25,2537.63,0.492585601525833
"21393","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",12,37789.25,46776.5,55763.75,3040.32,0.411140932533417
"21394","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",13,55763.75,68984.25,82204.75,3015.16,0.414571697687685
"21395","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",14,82204.75,101652.375,121100,2575.2,0.485399192295744
"21396","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",15,121100,149708.125,178316.25,1891.95,0.660693992970216
"21397","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",16,178316.25,220398.75,262481.25,1279.06,0.977280190139634
"21398","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",17,262481.25,324385.625,386290,948.781,1.31748000855835
"21399","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",18,386290,477353.125,568416.25,322.518,3.87575267116874
"21400","AKA_THA.5","RM specialist","Amphiprion akallopisos","AKA","THA","5",19,568416.25,568416.25,Inf,322.518,3.87575267116874
"21404","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",3,856.95125,1151.219375,1445.4875,2143.97,0.583030546136373
"21405","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",4,1445.4875,1878.35625,2311.225,503.956,2.48037527085698
"21406","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",5,2311.225,2947.9875,3584.75,561.25,2.2271714922049
"21407","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",6,3584.75,4521.4375,5458.125,629.633,1.98528349054132
"21408","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",7,5458.125,6836.01875,8213.9125,741.905,1.68485183412971
"21409","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",8,8213.9125,10240.81875,12267.725,946.874,1.32013340740162
"21410","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",9,12267.725,15249.3625,18231,1262.95,0.989746229066867
"21411","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",10,18231,22617,27003,1715.99,0.728442473440987
"21412","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",11,27003,33454.9375,39906.875,2265.54,0.551744837875297
"21413","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",12,39906.875,49397.8125,58888.75,2744.68,0.455426497806666
"21414","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",13,58888.75,72850.125,86811.5,2959.17,0.422415744955511
"21415","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",14,86811.5,107348.875,127886.25,2787.29,0.448464278923255
"21416","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",15,127886.25,158097.5,188308.75,2172.32,0.575421668999042
"21417","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",16,188308.75,232749.375,277190,1245.36,1.00372583028201
"21418","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",17,277190,342563.75,407937.5,1927.97,0.648350337401515
"21419","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",18,407937.5,504103.75,600270,467163,0.00267572560326909
"21420","AKA_THA.50","RM specialist","Amphiprion akallopisos","AKA","THA","50",19,600270,600270,Inf,467163,0.00267572560326909
"21423","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",2,454.05625,652.868125,851.68,5560.58,0.224796693870064
"21424","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",3,851.68,1144.13375,1436.5875,186.653,6.69691888156097
"21425","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",4,1436.5875,1866.8,2297.0125,3145.56,0.397385521179059
"21426","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",5,2297.0125,2929.85625,3562.7,2788.87,0.448210207001402
"21427","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",6,3562.7,4493.625,5424.55,891.418,1.40226021911157
"21428","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",7,5424.55,6793.96875,8163.3875,799.015,1.56442619975845
"21429","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",8,8163.3875,10177.825,12192.2625,1039.16,1.20289464567535
"21430","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",9,12192.2625,15155.56875,18118.875,1225.76,1.01977548622895
"21431","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",10,18118.875,22477.875,26836.875,1533.57,0.815091583690344
"21432","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",11,26836.875,33249.125,39661.375,2076.82,0.601881723018846
"21433","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",12,39661.375,49093.9375,58526.5,2823.32,0.442741169970106
"21434","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",13,58526.5,72402,86277.5,3221.62,0.388003551008499
"21435","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",14,86277.5,106688.75,127100,2646.55,0.472313011278835
"21436","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",15,127100,157125,187150,1863.31,0.670849187735803
"21437","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",16,187150,231317.5,275485,1370.15,0.912308871291464
"21438","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",17,275485,340456.875,405428.75,1124.32,1.11178312224278
"21439","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",18,405428.75,501003.125,596577.5,219.548,5.69351576876127
"21440","AKA_THA.6","RM specialist","Amphiprion akallopisos","AKA","THA","6",19,596577.5,596577.5,Inf,219.548,5.69351576876127
"21441","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",0,0,91.528125,183.05625,4576.12,0.273157172451771
"21442","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",1,183.05625,317.695625,452.335,4576.12,0.273157172451771
"21443","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",2,452.335,650.3925,848.45,333.919,3.74342280612963
"21444","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",3,848.45,1139.8,1431.15,3918.39,0.319008572398358
"21445","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",4,1431.15,1859.725,2288.3,342.435,3.65032779943639
"21446","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",5,2288.3,2918.74375,3549.1875,510.906,2.44663401878232
"21447","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",6,3549.1875,4476.5875,5403.9875,1149.19,1.08772265682785
"21448","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",7,5403.9875,6768.2125,8132.4375,1150.07,1.08689036319528
"21449","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",8,8132.4375,10139.2375,12146.0375,1085.29,1.15176588745865
"21450","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",9,12146.0375,15098.08125,18050.125,1329.69,0.94006873782611
"21451","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",10,18050.125,22392.625,26735.125,1850.38,0.675536916741426
"21452","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",11,26735.125,33123.0625,39511,2436.43,0.513045726739533
"21453","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",12,39511,48907.8125,58304.625,2819.79,0.443295422708783
"21454","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",13,58304.625,72127.5,85950.375,2734.35,0.457147036772908
"21455","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",14,85950.375,106283.9375,126617.5,2267.39,0.551294660380438
"21456","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",15,126617.5,156528.75,186440,1670.04,0.748485066225959
"21457","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",16,186440,230440.625,274441.25,1247.53,1.00197991230672
"21458","AKA_THA.7","RM specialist","Amphiprion akallopisos","AKA","THA","7",17,274441.25,339166.25,403891.25,2911.97,0.429262664107116
"21464","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",3,863.335,1159.7925,1456.25,6154.12,0.20311596133972
"21465","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",4,1456.25,1892.34375,2328.4375,1684.53,0.742046743008436
"21466","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",5,2328.4375,2969.94375,3611.45,510.802,2.44713215688271
"21467","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",6,3611.45,4555.11875,5498.7875,609.956,2.04932814825987
"21468","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",7,5498.7875,6886.94375,8275.1,695.935,1.79614475489809
"21469","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",8,8275.1,10317.10625,12359.1125,887.608,1.40827933051527
"21470","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",9,12359.1125,15362.93125,18366.75,1218.44,1.02590197301467
"21471","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",10,18366.75,22785.4375,27204.125,1724.96,0.724654484741675
"21472","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",11,27204.125,33704.125,40204.125,2272.05,0.550163948856759
"21473","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",12,40204.125,49765.8125,59327.5,2705.67,0.461992778128892
"21474","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",13,59327.5,73392.8125,87458.125,2855.87,0.437694993119435
"21475","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",14,87458.125,108148.4375,128838.75,2534.05,0.493281505889781
"21476","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",15,128838.75,159275,189711.25,1812.51,0.689651367440731
"21477","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",16,189711.25,234483.125,279255,1220.3,1.02433827747275
"21478","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",17,279255,345115.625,410976.25,1074.63,1.16319105180388
"21479","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",18,410976.25,507858.75,604741.25,2183.28,0.572533069510095
"21480","AKA_THA.8","RM specialist","Amphiprion akallopisos","AKA","THA","8",19,604741.25,604741.25,Inf,2183.28,0.572533069510095
"21481","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",0,0,89.63625,179.2725,1762.75,0.709119273861864
"21482","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",1,179.2725,311.129375,442.98625,1762.75,0.709119273861864
"21483","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",2,442.98625,636.950625,830.915,7007.28,0.178385907227912
"21484","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",3,830.915,1116.23875,1401.5625,3312.34,0.377376718573576
"21485","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",4,1401.5625,1821.28125,2241,1296.88,0.963851705631978
"21486","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",5,2241,2858.41875,3475.8375,1198.27,1.04317057090639
"21487","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",6,3475.8375,4384.06875,5292.3,716.007,1.74579298805738
"21488","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",7,5292.3,6628.325,7964.35,692.016,1.80631661695683
"21489","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",8,7964.35,9929.675,11895,935.178,1.33664393302665
"21490","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",9,11895,14786,17677,1414.82,0.883504615428111
"21491","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",10,17677,21929.8125,26182.625,1986.21,0.62933929443513
"21492","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",11,26182.625,32438.5,38694.375,2490.91,0.501824634370571
"21493","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",12,38694.375,47896.9375,57099.5,2819.9,0.443278130430157
"21494","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",13,57099.5,70636.6875,84173.875,2719.92,0.459572340362952
"21495","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",14,84173.875,104087.3125,124000.75,2211.7,0.565176108875526
"21496","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",15,124000.75,153294.125,182587.5,1673.37,0.746995583762109
"21497","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",16,182587.5,225678.125,268768.75,1427.27,0.875797851843029
"21498","AKA_THA.9","RM specialist","Amphiprion akallopisos","AKA","THA","9",17,268768.75,332156.25,395543.75,5289.02,0.236338678999134
"21501","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",0,0,74.910625,149.82125,8603.58,0.145288356707324
"21502","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",1,149.82125,260.01625,370.21125,8603.58,0.145288356707324
"21503","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",2,370.21125,532.310625,694.41,6610.5,0.189093109447092
"21504","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",3,694.41,932.861875,1171.31375,2303.63,0.542621862017772
"21505","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",4,1171.31375,1522.081875,1872.85,4309.27,0.290072332436816
"21506","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",5,1872.85,2388.83125,2904.8125,6571.14,0.190225744695745
"21507","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",6,2904.8125,3663.84375,4422.875,6946.22,0.179953989363999
"21508","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",7,4422.875,5539.4125,6655.95,6064.7,0.206110772173397
"21509","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",8,6655.95,8298.40625,9940.8625,5181.76,0.241230778731551
"21510","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",9,9940.8625,12356.93125,14773,4380.03,0.285386173154065
"21511","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",10,14773,18327.125,21881.25,3633.38,0.344032278484497
"21512","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",11,21881.25,27109.4375,32337.625,2991.81,0.417807280542548
"21513","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",12,32337.625,40028.375,47719.125,2459.95,0.508140409357914
"21514","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",13,47719.125,59032.375,70345.625,1980.77,0.631067716090207
"21515","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",14,70345.625,86987.6875,103629.75,1495.96,0.835583839140084
"21516","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",15,103629.75,128110.5,152591.25,1039.69,1.20228144927815
"21517","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",16,152591.25,188603.125,224615,693.03,1.80367372263827
"21518","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",17,224615,277588.75,330562.5,501.085,2.49458674675953
"21519","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",18,330562.5,408488.75,486415,399.469,3.12915395187111
"21520","PRD_AUS.1","RM specialist","Amphiprion perideraion","PRD","AUS","1",19,486415,486415,Inf,399.469,3.12915395187111
"21521","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",0,0,74.936875,149.87375,1045.04,1.19612646405879
"21522","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",1,149.87375,260.1075,370.34125,1045.04,1.19612646405879
"21523","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",2,370.34125,532.496875,694.6525,10142.3,0.123246206481765
"21524","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",3,694.6525,933.186875,1171.72125,3744.48,0.333824723326069
"21525","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",4,1171.72125,1522.610625,1873.5,3497.8,0.357367488135399
"21526","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",5,1873.5,2389.6625,2905.825,4902.62,0.254965712211022
"21527","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",6,2905.825,3665.11875,4424.4125,6153.77,0.203127513702982
"21528","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",7,4424.4125,5541.34375,6658.275,6348.67,0.196891632420649
"21529","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",8,6658.275,8301.30625,9944.3375,5572.43,0.224318654518765
"21530","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",9,9944.3375,12361.29375,14778.25,4700.73,0.26591614493919
"21531","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",10,14778.25,18333.5625,21888.875,3991.09,0.313197647760386
"21532","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",11,21888.875,27118.875,32348.875,3256.76,0.383817045161449
"21533","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",12,32348.875,40042.3125,47735.75,2557.1,0.488835008407962
"21534","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",13,47735.75,59052.9375,70370.125,1942.79,0.6434045882468
"21535","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",14,70370.125,87018,103665.875,1376.8,0.907902382335851
"21536","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",15,103665.875,128155.4375,152645,950.179,1.31554159795154
"21537","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",16,152645,188668.75,224692.5,694.47,1.79993376243754
"21538","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",17,224692.5,277685,330677.5,570.316,2.19176737107148
"21539","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",18,330677.5,408630.625,486583.75,370.439,3.37437472836283
"21540","PRD_AUS.10","RM specialist","Amphiprion perideraion","PRD","AUS","10",19,486583.75,486583.75,Inf,370.439,3.37437472836283
"21541","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",0,0,73.658125,147.31625,7502.41,0.166613128314768
"21542","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",1,147.31625,255.668125,364.02,7502.41,0.166613128314768
"21543","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",2,364.02,523.40875,682.7975,10794.3,0.115801858388223
"21544","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",3,682.7975,917.26125,1151.725,4639.45,0.269428488290638
"21545","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",4,1151.725,1496.625,1841.525,5155.44,0.242462331052248
"21546","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",5,1841.525,2348.88125,2856.2375,5472.74,0.228404784440701
"21547","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",6,2856.2375,3602.56875,4348.9,6206.58,0.201399160246061
"21548","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",7,4348.9,5446.775,6544.65,6531.42,0.191382578367338
"21549","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",8,6544.65,8159.6375,9774.625,5812.64,0.215048583776047
"21550","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",9,9774.625,12150.3125,14526,4763.53,0.262410439317061
"21551","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",10,14526,18020.6875,21515.375,3875.51,0.322538194973049
"21552","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",11,21515.375,26656.125,31796.875,3151.33,0.396657919037359
"21553","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",12,31796.875,39359,46921.125,2479.92,0.504048517694119
"21554","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",13,46921.125,58045.1875,69169.25,1897.3,0.658830970326253
"21555","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",14,69169.25,85533,101896.75,1373.85,0.909851876114569
"21556","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",15,101896.75,125968.375,150040,954.872,1.30907598086445
"21557","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",16,150040,185449.375,220858.75,751.402,1.66355692425626
"21558","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",17,220858.75,272946.875,325035,991.35,1.26090684420235
"21559","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",18,325035,401657.5,478280,215.74,5.79401130991008
"21560","PRD_AUS.11","RM specialist","Amphiprion perideraion","PRD","AUS","11",19,478280,478280,Inf,215.74,5.79401130991008
"21561","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",0,0,73.848125,147.69625,3369.93,0.370927586032944
"21562","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",1,147.69625,256.32875,364.96125,3369.93,0.370927586032944
"21563","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",2,364.96125,524.761875,684.5625,7787.17,0.160520445810224
"21564","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",3,684.5625,919.6325,1154.7025,5435.96,0.229950183592227
"21565","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",4,1154.7025,1500.495,1846.2875,5730.75,0.218121537320595
"21566","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",5,1846.2875,2354.95625,2863.625,5761.43,0.216960025549213
"21567","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",6,2863.625,3611.8875,4360.15,5752.05,0.2173138272442
"21568","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",7,4360.15,5460.85625,6561.5625,5967.87,0.209454964669137
"21569","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",8,6561.5625,8180.725,9799.8875,5603.31,0.22308242806484
"21570","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",9,9799.8875,12181.69375,14563.5,4656.33,0.268451763513325
"21571","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",10,14563.5,18067.25,21571,3664.24,0.341134860161998
"21572","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",11,21571,26725,31879,2980.38,0.419409605486549
"21573","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",12,31879,39460.6875,47042.375,2509.05,0.498196528566589
"21574","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",13,47042.375,58195.25,69348.125,1998.46,0.625481620848053
"21575","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",14,69348.125,85754.125,102160.125,1447.11,0.863790589519801
"21576","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",15,102160.125,126293.8125,150427.5,969.981,1.28868503609865
"21577","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",16,150427.5,185928.75,221430,631.879,1.9782268440635
"21578","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",17,221430,273652.5,325875,466.239,2.68102839959763
"21579","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",18,325875,402695.625,479516.25,649.239,1.92533104141926
"21580","PRD_AUS.12","RM specialist","Amphiprion perideraion","PRD","AUS","12",19,479516.25,479516.25,Inf,649.239,1.92533104141926
"21581","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",0,0,74.52,149.04,4685.09,0.266803839413971
"21582","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",1,149.04,258.660625,368.28125,4685.09,0.266803839413971
"21583","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",2,368.28125,529.535625,690.79,6954.46,0.179740770670908
"21584","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",3,690.79,927.998125,1165.20625,3831.21,0.326267680445603
"21585","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",4,1165.20625,1514.146875,1863.0875,4510.3,0.277143427266479
"21586","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",5,1863.0875,2376.38125,2889.675,4973.4,0.25133711344352
"21587","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",6,2889.675,3644.74375,4399.8125,5516.41,0.226596645281986
"21588","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",7,4399.8125,5510.53125,6621.25,5740.5,0.217751066980228
"21589","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",8,6621.25,8255.14375,9889.0375,5496.45,0.227419516233205
"21590","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",9,9889.0375,12292.51875,14696,4882.05,0.256039983203777
"21591","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",10,14696,18231.625,21767.25,4042.5,0.309214594928881
"21592","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",11,21767.25,26968.125,32169,3204.94,0.390022902144814
"21593","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",12,32169,39819.6875,47470.375,2555.81,0.489081739252918
"21594","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",13,47470.375,58724.625,69978.875,2008.76,0.622274437961728
"21595","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",14,69978.875,86534.1875,103089.5,1439.35,0.868447563136138
"21596","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",15,103089.5,127442.875,151796.25,950.679,1.31484970216025
"21597","PRD_AUS.13","RM specialist","Amphiprion perideraion","PRD","AUS","13",16,151796.25,187620,223443.75,616.513,2.02753226614848
