"","id","guild","sci_name","species","pop","bootstrap","time_index","left_time_boundary","time","right_time_boundary","lambda","Ne"
"3140","CLK_THA.b6","Generalist","Amphiprion clarkii","CLK","THA","b6",19,1107787.5,1107787.5,Inf,496.792,2.51614357719126
"3141","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",0,0,173.273125,346.54625,353.654,3.53452809808457
"3142","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",1,346.54625,601.435,856.32375,353.654,3.53452809808457
"3143","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",2,856.32375,1231.268125,1606.2125,922.65,1.35479325854875
"3144","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",3,1606.2125,2157.76875,2709.325,1041.49,1.20020355452285
"3145","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",4,2709.325,3520.66875,4332.0125,991.085,1.26124399017239
"3146","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",5,4332.0125,5525.525,6719.0375,988.471,1.264579335155
"3147","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",6,6719.0375,8474.7125,10230.3875,958.114,1.30464641994585
"3148","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",7,10230.3875,12813.00625,15395.625,961.659,1.29983705242711
"3149","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",8,15395.625,19194.75,22993.875,1001.12,1.2486015662458
"3150","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",9,22993.875,28582.4375,34171,1104.33,1.13190803473599
"3151","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",10,34171,42391.875,50612.75,1218.29,1.02602828554778
"3152","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",11,50612.75,62705.875,74799,1303.18,0.959192130020411
"3153","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",12,74799,92588.25,110377.5,1302.23,0.959891877778887
"3154","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",13,110377.5,136545.625,162713.75,1110.97,1.12514289314743
"3155","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",14,162713.75,201208.125,239702.5,849.215,1.47194762221581
"3156","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",15,239702.5,296328.125,352953.75,778.126,1.60642363833107
"3157","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",16,352953.75,436251.25,519548.75,866.221,1.44304975289216
"3158","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",17,519548.75,642080.625,764612.5,806.472,1.54996081699055
"3159","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",18,764612.5,944860.625,1125108.75,618.567,2.02079968701854
"3160","CLK_THA.b7","Generalist","Amphiprion clarkii","CLK","THA","b7",19,1125108.75,1125108.75,Inf,618.567,2.02079968701854
"3161","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",0,0,172.2175,344.435,335.385,3.72705994603217
"3162","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",1,344.435,597.770625,851.10625,335.385,3.72705994603217
"3163","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",2,851.10625,1223.765625,1596.425,1179.33,1.05992385507025
"3164","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",3,1596.425,2144.61875,2692.8125,1312.61,0.952301140475846
"3165","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",4,2692.8125,3499.21875,4305.625,799.293,1.5638820807889
"3166","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",5,4305.625,5491.8625,6678.1,1044.83,1.19636687307983
"3167","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",6,6678.1,8423.08125,10168.0625,1047.44,1.19338577866035
"3168","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",7,10168.0625,12734.96875,15301.875,971.248,1.28700393720244
"3169","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",8,15301.875,19077.8125,22853.75,1011.4,1.23591061894404
"3170","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",9,22853.75,28408.3125,33962.875,1116.26,1.11981079676778
"3171","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",10,33962.875,42133.6875,50304.5,1221.4,1.02341575241526
"3172","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",11,50304.5,62323.9375,74343.375,1305.23,0.957685618626602
"3173","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",12,74343.375,92024.1875,109705,1298.58,0.962589905897211
"3174","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",13,109705,135713.75,161722.5,1107.98,1.12817920901099
"3175","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",14,161722.5,199982.5,238242.5,850.721,1.46934188764589
"3176","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",15,238242.5,294523.125,350803.75,773.851,1.61529803540992
"3177","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",16,350803.75,433593.75,516383.75,847.099,1.47562445475676
"3178","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",17,516383.75,638169.375,759955,791.079,1.58012031668139
"3179","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",18,759955,939104.375,1118253.75,655.173,1.90789302977992
"3180","CLK_THA.b8","Generalist","Amphiprion clarkii","CLK","THA","b8",19,1118253.75,1118253.75,Inf,655.173,1.90789302977992
"3181","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",0,0,166.686875,333.37375,559.606,2.23371443479877
"3182","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",1,333.37375,578.574375,823.775,559.606,2.23371443479877
"3183","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",2,823.775,1184.46875,1545.1625,1108.11,1.12804685455415
"3184","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",3,1545.1625,2075.75,2606.3375,1202.74,1.03929361291717
"3185","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",4,2606.3375,3386.85,4167.3625,1211.8,1.03152335368873
"3186","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",5,4167.3625,5315.5,6463.6375,1191.42,1.04916821943563
"3187","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",6,6463.6375,8152.58125,9841.525,1135.28,1.10104996124304
"3188","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",7,9841.525,12326.0125,14810.5,1118.38,1.11768808455087
"3189","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",8,14810.5,18465.1875,22119.875,1127.5,1.10864745011086
"3190","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",9,22119.875,27496,32872.125,1166.29,1.0717746015142
"3191","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",10,32872.125,40780.5625,48689,1250.46,0.999632135374182
"3192","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",11,48689,60322.4375,71955.875,1344.29,0.929858884615671
"3193","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",12,71955.875,89068.9375,106182,1340.36,0.932585275597601
"3194","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",13,106182,131355.375,156528.75,1128.29,1.10787120332539
"3195","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",14,156528.75,193560,230591.25,851.578,1.46786319045349
"3196","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",15,230591.25,285064.375,339537.5,751.764,1.66275586487249
"3197","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",16,339537.5,419668.75,499800,804.434,1.55388757809839
"3198","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",17,499800,617675,735550,775.081,1.61273466902169
"3199","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",18,735550,908946.25,1082342.5,741.345,1.68612454390331
"3200","CLK_THA.b9","Generalist","Amphiprion clarkii","CLK","THA","b9",19,1082342.5,1082342.5,Inf,741.345,1.68612454390331
"3201","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",0,0,127.32625,254.6525,892.995,1.39978387336995
"3202","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",1,254.6525,441.9525,629.2525,892.995,1.39978387336995
"3203","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",2,629.2525,904.774375,1180.29625,3485.57,0.358621401951474
"3204","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",3,1180.29625,1585.591875,1990.8875,2899.11,0.431166806364712
"3205","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",4,1990.8875,2587.09375,3183.3,2317.96,0.539267286752144
"3206","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",5,3183.3,4060.325,4937.35,1421.01,0.879656019310209
"3207","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",6,4937.35,6227.475,7517.6,992.646,1.25926060247057
"3208","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",7,7517.6,9415.39375,11313.1875,846.235,1.4771310569759
"3209","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",8,11313.1875,14104.90625,16896.625,1003.04,1.24621151698836
"3210","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",9,16896.625,21003.25,25109.875,1397.63,0.894371185506894
"3211","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",10,25109.875,31150.875,37191.875,1591.38,0.785481783106486
"3212","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",11,37191.875,46078.25,54964.625,1707.78,0.731944395648152
"3213","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",12,54964.625,68036.6875,81108.75,1629.55,0.767082937007149
"3214","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",13,81108.75,100338,119567.25,1392.16,0.897885300540168
"3215","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",14,119567.25,147853.625,176140,1119.23,1.11683925555963
"3216","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",15,176140,217750.625,259361.25,871.034,1.43507601310626
"3217","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",16,259361.25,320570.625,381780,760.414,1.64384138114238
"3218","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",17,381780,471820.625,561861.25,1635.23,0.764418461011601
"3219","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",18,561861.25,694312.5,826763.75,339724,0.00367945744192344
"3220","CRP_FIJ.b1","Generalist","Amphiprion chrysopterus","CRP","FIJ","b1",19,826763.75,826763.75,Inf,339724,0.00367945744192344
"3221","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",0,0,128.38375,256.7675,7263.79,0.172086472764218
"3222","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",1,256.7675,445.623125,634.47875,7263.79,0.172086472764218
"3223","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",2,634.47875,912.28875,1190.09875,6684.85,0.186989984816413
"3224","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",3,1190.09875,1598.761875,2007.425,2866.48,0.43607490720326
"3225","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",4,2007.425,2608.58125,3209.7375,2155.72,0.579852671033344
"3226","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",5,3209.7375,4094.05,4978.3625,1451.6,0.861118765500138
"3227","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",6,4978.3625,6279.2,7580.0375,1167.21,1.07092982411049
"3228","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",7,7580.0375,9493.59375,11407.15,1192.34,1.04835868963551
"3229","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",8,11407.15,14222.0125,17036.875,1460.91,0.855631079258818
"3230","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",9,17036.875,21177.6875,25318.5,1827.46,0.684009499523929
"3231","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",10,25318.5,31409.625,37500.75,2047.55,0.610485702424849
"3232","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",11,37500.75,46460.9375,55421.125,1915.18,0.652680165832976
"3233","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",12,55421.125,68601.75,81782.375,1525.47,0.81941958871692
"3234","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",13,81782.375,101171.3125,120560.25,1118.77,1.11729846170348
"3235","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",14,120560.25,149082,177603.75,825.004,1.51514416899797
"3236","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",15,177603.75,219559.375,261515,694.411,1.8000866921751
"3237","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",16,261515,323233.125,384951.25,712.911,1.75337454464863
"3238","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",17,384951.25,475739.375,566527.5,775.819,1.6112005506439
"3239","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",18,566527.5,700078.75,833630,533.733,2.34199496752121
"3240","CRP_FIJ.b10","Generalist","Amphiprion chrysopterus","CRP","FIJ","b10",19,833630,833630,Inf,533.733,2.34199496752121
"3241","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",0,0,132.83375,265.6675,7208.58,0.173404470783428
"3242","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",1,265.6675,461.069375,656.47125,7208.58,0.173404470783428
"3243","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",2,656.47125,943.910625,1231.35,6074.99,0.205761655574742
"3244","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",3,1231.35,1654.18125,2077.0125,2570.35,0.486315093275235
"3245","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",4,2077.0125,2699,3320.9875,2086.92,0.598968815287601
"3246","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",5,3320.9875,4235.95,5150.9125,1437.76,0.869407967950145
"3247","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",6,5150.9125,6496.84375,7842.775,1108.45,1.12770084352023
"3248","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",7,7842.775,9822.6625,11802.55,1110.7,1.12541640406951
"3249","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",8,11802.55,14715.025,17627.5,1389.13,0.899843787118556
"3250","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",9,17627.5,21911.75,26196,1752.87,0.713116203711627
"3251","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",10,26196,32498.3125,38800.625,1960.15,0.637706297987399
"3252","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",11,38800.625,48071.375,57342.125,1854.21,0.674141548152582
"3253","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",12,57342.125,70979.625,84617.125,1494.23,0.83655126720786
"3254","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",13,84617.125,104678.125,124739.125,1095.45,1.14108357296088
"3255","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",14,124739.125,154249.5625,183760,811.371,1.54060226456208
"3256","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",15,183760,227170,270580,686.868,1.81985476103123
"3257","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",16,270580,334436.875,398293.75,695.234,1.79795579617798
"3258","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",17,398293.75,492229.375,586165,739.776,1.68970066614759
"3259","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",18,586165,724345.625,862526.25,452.504,2.76240652016336
"3260","CRP_FIJ.b2","Generalist","Amphiprion chrysopterus","CRP","FIJ","b2",19,862526.25,862526.25,Inf,452.504,2.76240652016336
"3261","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",0,0,128.38375,256.7675,7264.06,0.172080076431087
"3262","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",1,256.7675,445.623125,634.47875,7264.06,0.172080076431087
"3263","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",2,634.47875,912.28875,1190.09875,6685.01,0.186985509370966
"3264","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",3,1190.09875,1598.761875,2007.425,2866.34,0.436096206311882
"3265","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",4,2007.425,2608.58125,3209.7375,2155.79,0.579833842814003
"3266","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",5,3209.7375,4094.05,4978.3625,1451.58,0.861130630072059
"3267","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",6,4978.3625,6279.2,7580.0375,1167.19,1.07094817467593
"3268","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",7,7580.0375,9493.59375,11407.15,1192.35,1.04834989726171
"3269","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",8,11407.15,14222.0125,17036.875,1460.91,0.855631079258818
"3270","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",9,17036.875,21177.6875,25318.5,1827.45,0.684013242496375
"3271","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",10,25318.5,31409.625,37500.75,2047.55,0.610485702424849
"3272","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",11,37500.75,46460.9375,55421.125,1915.18,0.652680165832976
"3273","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",12,55421.125,68601.75,81782.375,1525.47,0.81941958871692
"3274","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",13,81782.375,101171.3125,120560.25,1118.77,1.11729846170348
"3275","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",14,120560.25,149082,177603.75,825.005,1.51514233247071
"3276","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",15,177603.75,219559.375,261515,694.41,1.80008928442851
"3277","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",16,261515,323233.125,384951.25,712.912,1.75337208519425
"3278","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",17,384951.25,475739.375,566527.5,775.819,1.6112005506439
"3279","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",18,566527.5,700078.75,833630,533.732,2.34199935548178
"3280","CRP_FIJ.b3","Generalist","Amphiprion chrysopterus","CRP","FIJ","b3",19,833630,833630,Inf,533.732,2.34199935548178
"3281","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",0,0,132.83375,265.6675,7208.39,0.173409041408692
"3282","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",1,265.6675,461.069375,656.47125,7208.39,0.173409041408692
"3283","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",2,656.47125,943.910625,1231.35,6075.17,0.205755559103696
"3284","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",3,1231.35,1654.18125,2077.0125,2570.13,0.486356721255345
"3285","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",4,2077.0125,2699,3320.9875,2087.01,0.598942985419332
"3286","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",5,3320.9875,4235.95,5150.9125,1437.74,0.869420062041816
"3287","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",6,5150.9125,6496.84375,7842.775,1108.44,1.12771101728555
"3288","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",7,7842.775,9822.6625,11802.55,1110.7,1.12541640406951
"3289","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",8,11802.55,14715.025,17627.5,1389.12,0.899850264915918
"3290","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",9,17627.5,21911.75,26196,1752.88,0.713112135457076
"3291","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",10,26196,32498.3125,38800.625,1960.14,0.637709551358576
"3292","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",11,38800.625,48071.375,57342.125,1854.22,0.674137912437575
"3293","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",12,57342.125,70979.625,84617.125,1494.22,0.836556865789509
"3294","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",13,84617.125,104678.125,124739.125,1095.46,1.14107315648221
"3295","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",14,124739.125,154249.5625,183760,811.372,1.54060036580015
"3296","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",15,183760,227170,270580,686.866,1.81986006004082
"3297","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",16,270580,334436.875,398293.75,695.235,1.79795321006566
"3298","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",17,398293.75,492229.375,586165,739.777,1.68969838208001
"3299","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",18,586165,724345.625,862526.25,452.501,2.76242483442026
"3300","CRP_FIJ.b4","Generalist","Amphiprion chrysopterus","CRP","FIJ","b4",19,862526.25,862526.25,Inf,452.501,2.76242483442026
"3301","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",0,0,129.401875,258.80375,7574.96,0.165017373029032
"3302","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",1,258.80375,449.156875,639.51,7574.96,0.165017373029032
"3303","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",2,639.51,919.523125,1199.53625,6507.67,0.192081036684405
"3304","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",3,1199.53625,1611.443125,2023.35,2985.32,0.418715581579194
"3305","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",4,2023.35,2629.26875,3235.1875,2224.64,0.561888665132336
"3306","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",5,3235.1875,4126.5125,5017.8375,1483.72,0.84247701722697
"3307","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",6,5017.8375,6328.9875,7640.1375,1130.94,1.10527525775019
"3308","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",7,7640.1375,9568.875,11497.6125,1146.86,1.0899325113789
"3309","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",8,11497.6125,14334.80625,17172,1426.08,0.876528665993493
"3310","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",9,17172,21345.625,25519.25,1795.78,0.696076356792035
"3311","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",10,25519.25,31658.6875,37798.125,2004.78,0.623509811550395
"3312","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",11,37798.125,46829.375,55860.625,1892.14,0.660627649116873
"3313","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",12,55860.625,69145.75,82430.875,1527.13,0.818528874424574
"3314","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",13,82430.875,101973.5625,121516.25,1113.53,1.12255619516313
"3315","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",14,121516.25,150263.75,179011.25,811.55,1.54026246072331
"3316","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",15,179011.25,221300,263588.75,673.164,1.85690262699728
"3317","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",16,263588.75,325796.25,388003.75,681.811,1.83335264464786
"3318","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",17,388003.75,479511.875,571020,773.302,1.61644480422914
"3319","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",18,571020,705630.625,840241.25,674.677,1.85273842149651
"3320","CRP_FIJ.b5","Generalist","Amphiprion chrysopterus","CRP","FIJ","b5",19,840241.25,840241.25,Inf,674.677,1.85273842149651
"3321","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",0,0,129.401875,258.80375,7575.16,0.16501301622672
"3322","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",1,258.80375,449.156875,639.51,7575.16,0.16501301622672
"3323","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",2,639.51,919.523125,1199.53625,6508.03,0.192070411476284
"3324","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",3,1199.53625,1611.443125,2023.35,2985.21,0.418731010548672
"3325","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",4,2023.35,2629.26875,3235.1875,2224.63,0.561891190894666
"3326","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",5,3235.1875,4126.5125,5017.8375,1483.76,0.842454305278482
"3327","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",6,5017.8375,6328.9875,7640.1375,1130.95,1.10526548476944
"3328","CRP_FIJ.b6","Generalist","Amphiprion chrysopterus","CRP","FIJ","b6",7,7640.1375,9568.875,11497.6125,1146.84,1.08995151895644
